PSKDSZS,PSNZWP,KDNRZK,COROKH,COMSCH,CODZIEN,COSTAN,COPRZP,COPTMP,COMSCK
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,28,521,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,29,522,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,30,522,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,31,526,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,1,528,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,2,524,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,3,519,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,4,517,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,5,515,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,6,512,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,7,505,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,8,501,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,9,495,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,10,499,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,11,495,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,12,511,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,13,530,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,14,544,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,15,537,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,16,525,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,17,520,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,18,519,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,19,514,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,20,507,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,21,506,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,22,504,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,23,500,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,24,497,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,25,486,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,26,493,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,27,497,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,28,514,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,29,518,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,11,30,516,,,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,1,512,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,2,516,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,3,517,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,4,512,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,5,505,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,6,502,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,7,503,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,8,498,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,9,496,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,10,499,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,11,505,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,12,508,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,13,509,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,14,522,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,15,528,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,16,511,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,17,492,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,18,491,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,19,492,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,20,491,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,21,488,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,22,505,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,23,509,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,24,512,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,25,510,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,26,514,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,27,509,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,28,509,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,29,516,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,30,518,,,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,12,31,527,,,10
