PSKDSZS,PSNZWP,KDNRZK,COROKH,COMSCH,CODZIEN,COSTAN,COPRZP,COPTMP,COMSCK
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,20,525,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,21,527,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,22,530,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,23,528,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,24,528,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,25,531,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,26,533,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,27,531,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,28,533,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,29,528,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,30,530,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,31,527,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,1,529,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,2,526,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,3,530,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,4,529,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,5,534,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,6,544,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,7,543,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,8,530,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,9,538,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,10,544,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,11,543,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,12,540,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,13,538,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,14,536,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,15,537,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,16,535,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,17,536,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,18,538,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,19,533,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,20,528,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,21,522,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,22,519,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,23,521,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,24,521,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,25,523,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,26,524,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,27,521,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,28,523,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,29,525,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,30,529,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,10,31,525,99999.999,99.9,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,1,522,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,2,529,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,3,530,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,4,527,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,5,522,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,6,531,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,7,524,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,8,516,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,9,514,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,10,511,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,11,515,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,12,512,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,13,523,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,14,531,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,15,517,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,16,509,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,17,513,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,18,511,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,19,500,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,20,490,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,21,503,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,22,509,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,23,511,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,24,514,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,25,513,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,26,512,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,27,515,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,28,514,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,29,510,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,11,30,518,99999.999,99.9,9
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,1,524,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,2,523,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,3,528,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,4,535,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,5,544,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,6,544,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,7,560,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,8,573,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,9,543,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,10,532,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,11,517,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,12,535,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,13,537,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,14,538,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,15,545,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,16,562,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,17,555,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,18,561,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,19,555,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,20,548,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,21,550,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,22,537,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,23,535,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,24,535,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,25,538,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,26,532,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,27,529,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,28,525,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,29,512,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,30,510,99999.999,99.9,10
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,12,31,514,99999.999,99.9,10
